session_id,customer_id,start_dttm,finish_dttm,device_name
454,6680279,"02.05.21 21:36","04.05.21 5:36",Windows
455,2841676,24.02.23 22:43,25.02.23 21:02,Android
456,4036724,18.06.21 20:21,19.06.21 4:32,iOS
457,1746162,21.06.20 20:23,23.06.20 5:18,iOS
458,1759350,"05.06.20 8:46","06.06.20 7:42",Ubuntu
459,5981398,13.03.20 22:38,14.03.20 13:10,iOS
460,4775564,16.06.22 9:24,17.06.22 7:04,iOS
461,3863105,10.07.20 1:12,11.07.20 8:10,Windows
462,9399964,"07.09.21 19:58","09.09.21 1:05",Windows
463,4617094,12.09.21 6:25,12.09.21 22:28,Windows
464,7757457,"03.02.22 18:56","04.02.22 10:54",iOS
465,6680512,"03.12.21 3:23","03.12.21 3:51",iOS
466,9444547,26.02.21 14:44,27.02.21 3:58,iOS
467,6319082,"06.09.21 0:59","07.09.21 1:09",Windows
468,8790076,"05.03.23 19:05","06.03.23 13:29",iOS
469,9530444,15.04.23 6:13,15.04.23 14:38,Windows
470,5908034,13.01.22 1:58,14.01.22 3:46,MacOS
471,7946166,17.06.22 5:40,18.06.22 12:46,Ubuntu
472,2627864,10.12.21 0:47,11.12.21 7:19,iOS
473,3881923,23.10.21 4:24,23.10.21 11:34,Ubuntu
474,8064579,25.02.21 2:10,25.02.21 7:45,Android
475,4398096,"07.12.20 11:18","08.12.20 8:07",Android
476,6075539,18.11.22 16:44,19.11.22 21:57,Ubuntu
477,1097897,"03.06.22 6:00","04.06.22 11:09",MacOS
478,4378452,22.12.21 18:22,23.12.21 12:01,Android
479,4161982,11.02.22 13:47,11.02.22 21:43,Ubuntu
480,6139190,28.10.21 23:58,30.10.21 10:57,Windows
481,1698098,"07.11.22 10:51","08.11.22 11:28",Android
482,2863917,19.10.20 6:51,20.10.20 5:39,Windows
483,4161982,11.02.22 9:33,11.02.22 22:38,Android
484,1082513,14.10.22 11:36,15.10.22 6:08,Ubuntu
485,6922838,24.07.21 12:25,24.07.21 18:08,Ubuntu
486,1086528,18.10.22 5:34,18.10.22 8:45,Windows
487,8131696,26.07.22 19:48,27.07.22 4:12,Android
488,6908036,18.03.22 3:04,18.03.22 5:06,Windows
489,6071307,"08.02.22 19:40","09.02.22 2:55",Windows
490,6803453,"07.06.20 15:25","08.06.20 17:46",Ubuntu
491,9700458,16.03.23 1:53,17.03.23 2:06,MacOS
492,9450891,14.01.22 0:50,14.01.22 21:21,iOS
493,581451,28.02.21 14:55,"02.03.21 2:13",Windows
494,2080808,23.01.20 21:40,24.01.20 9:12,Windows
495,1083562,10.06.21 18:45,12.06.21 6:09,Ubuntu
496,4963142,"01.10.22 14:14","02.10.22 6:11",MacOS
497,5678004,"05.07.20 8:22","05.07.20 15:29",Windows
498,9168167,"08.07.21 18:32","09.07.21 2:19",Android
499,3163123,15.12.22 3:59,15.12.22 15:45,iOS
500,9970004,25.09.22 14:00,26.09.22 5:06,iOS
501,4536632,29.04.20 8:01,30.04.20 15:19,Windows
502,5202940,14.02.23 4:10,14.02.23 22:47,Android
503,5132474,31.08.20 16:49,31.08.20 23:15,Ubuntu
504,2039915,"09.03.20 21:34",10.03.20 11:13,Ubuntu
505,5186556,17.12.20 23:41,18.12.20 23:48,MacOS
506,436078,26.09.22 12:56,26.09.22 13:58,Windows
507,818921,"07.02.21 12:19","08.02.21 13:02",Windows
508,8334540,14.01.21 4:48,14.01.21 15:38,iOS
509,5031080,12.12.20 6:58,13.12.20 8:09,Windows
510,258432,19.05.20 1:43,19.05.20 7:18,Windows
511,8929248,"03.05.20 1:55","04.05.20 6:22",iOS
512,2181414,"06.06.21 11:56","06.06.21 21:38",iOS
513,4090948,21.07.22 12:35,21.07.22 20:44,Android
514,6729940,10.04.20 4:03,10.04.20 16:38,Ubuntu
515,1334341,12.03.22 5:28,13.03.22 1:57,MacOS
516,5980316,"06.03.22 7:09","07.03.22 0:21",Ubuntu
517,1336205,"05.02.21 2:49","06.02.21 9:45",Windows
518,1806908,28.07.22 15:27,28.07.22 23:57,Ubuntu
519,1746162,21.06.20 2:32,22.06.20 8:45,Windows
520,1916207,"02.01.22 7:44","03.01.22 0:19",Windows
521,4963142,"01.10.22 15:05","02.10.22 20:15",Windows
522,1644687,26.11.20 20:42,27.11.20 7:27,MacOS
523,3423229,23.04.22 11:49,23.04.22 17:59,Ubuntu
524,8987261,22.04.23 10:30,23.04.23 11:58,iOS
525,209740,23.04.22 18:05,24.04.22 12:39,iOS
526,7349502,21.03.23 15:05,22.03.23 4:44,MacOS
527,8790076,"05.03.23 14:43","06.03.23 9:16",Ubuntu
528,3344608,17.02.21 19:07,18.02.21 12:01,Android
529,3488569,14.10.22 21:18,15.10.22 11:09,MacOS
530,2466608,27.08.22 6:37,27.08.22 19:12,iOS
531,8475573,20.09.21 21:12,20.09.21 22:53,Windows
532,9629081,23.03.22 6:32,23.03.22 14:56,Windows
533,1698098,"07.11.22 18:32","09.11.22 1:15",Windows
534,2740696,29.11.20 23:03,"01.12.20 5:20",iOS
535,5937818,26.07.20 10:33,27.07.20 12:06,Ubuntu
536,4997613,10.07.20 20:08,11.07.20 7:50,MacOS
537,113347,21.01.23 10:43,21.01.23 19:55,Ubuntu
538,2437302,19.01.23 17:15,20.01.23 21:22,Android
539,6740090,28.01.20 4:18,29.01.20 14:20,Windows
540,3164033,"06.08.20 9:02","06.08.20 17:13",MacOS
541,9986695,#Н/Д,#Н/Д,Windows
542,7964933,27.04.21 21:19,28.04.21 2:17,Android
543,5132474,31.08.20 12:06,"01.09.20 8:41",Android
544,5980316,"06.03.22 10:27","07.03.22 10:00",Windows
545,9859117,30.12.20 11:36,31.12.20 17:24,Windows
546,7147379,22.04.23 1:03,22.04.23 16:10,iOS
547,4564013,13.04.21 5:50,14.04.21 10:56,Windows
548,4296424,29.08.21 11:23,30.08.21 10:17,MacOS
549,6515059,"09.03.20 20:24",10.03.20 19:55,Ubuntu
550,7664568,10.04.23 23:04,11.04.23 15:18,iOS
551,4536632,29.04.20 21:33,"01.05.20 9:31",iOS
552,6145504,23.12.21 21:01,24.12.21 6:35,Android
553,8175869,"09.03.21 19:34",10.03.21 5:16,MacOS
554,3098667,12.05.21 15:50,13.05.21 10:23,iOS
555,7615686,11.10.21 20:04,12.10.21 23:42,Ubuntu
556,4564013,13.04.21 0:16,13.04.21 10:25,Ubuntu
557,1746162,21.06.20 5:51,22.06.20 4:57,Ubuntu
558,3669675,13.11.20 17:52,14.11.20 11:57,MacOS
559,9552296,21.04.20 13:57,21.04.20 14:33,iOS
560,3896308,"04.07.22 6:49","05.07.22 11:43",iOS
561,8857342,24.07.22 21:41,26.07.22 9:20,iOS
562,1338867,"04.07.21 1:10","04.07.21 11:06",iOS
563,2740696,29.11.20 10:56,30.11.20 3:11,Android
564,1757142,25.03.21 7:44,25.03.21 17:09,Ubuntu
565,6286907,16.04.23 10:45,16.04.23 21:55,Android
566,288916,14.02.21 19:54,15.02.21 20:28,MacOS
567,4966258,24.01.20 22:39,26.01.20 3:13,Ubuntu
568,7830975,14.03.23 13:33,15.03.23 22:43,Android
569,8334540,14.01.21 15:44,15.01.21 15:25,Android
570,9970004,25.09.22 6:09,26.09.22 5:46,Windows
571,8788924,"01.12.20 13:32","02.12.20 9:03",Windows
572,7141004,31.01.20 4:56,"01.02.20 6:01",Ubuntu
573,2733795,12.07.22 6:09,12.07.22 18:09,MacOS
574,9963256,"02.11.20 3:52","03.11.20 0:21",Ubuntu
575,9949746,13.01.20 6:18,14.01.20 2:58,Android
576,1125364,14.07.22 7:52,15.07.22 15:37,iOS
577,7751030,20.05.22 13:03,20.05.22 14:56,Windows
578,5178045,"01.05.21 8:21","01.05.21 12:31",Windows
579,3508936,13.06.22 16:55,14.06.22 22:09,Windows
580,6086732,29.07.22 17:14,30.07.22 9:14,Android
581,3363037,27.12.20 11:14,28.12.20 0:31,Windows
582,4812339,24.10.22 7:06,24.10.22 17:26,Windows
583,5937818,26.07.20 9:44,27.07.20 7:37,MacOS
584,6408200,"08.01.22 13:11","09.01.22 14:17",Ubuntu
585,449278,"01.12.22 9:02","02.12.22 12:26",MacOS
586,6022622,13.03.23 18:12,15.03.23 0:00,Ubuntu
587,2968078,"05.02.22 4:12","05.02.22 15:55",MacOS
588,3269950,#Н/Д,#Н/Д,Android
589,8860090,"02.11.22 23:32","03.11.22 9:45",Android
590,5678004,"05.07.20 16:22","07.07.20 3:13",Android
591,8647292,27.12.20 6:38,28.12.20 5:09,Ubuntu
592,6235073,17.12.20 9:28,18.12.20 9:55,Windows
593,7199090,13.07.21 7:20,13.07.21 14:19,Windows
594,288916,14.02.21 16:33,15.02.21 16:33,iOS
595,3881923,23.10.21 11:41,23.10.21 17:10,iOS
596,9058381,"01.05.20 0:57","01.05.20 18:47",iOS
597,1939578,"01.08.20 7:11","02.08.20 3:14",Android
598,288916,14.02.21 1:42,14.02.21 2:40,iOS
599,4429780,23.03.23 8:45,24.03.23 16:44,Ubuntu
600,4147806,28.10.21 21:08,29.10.21 16:08,Windows
601,6286907,16.04.23 6:29,17.04.23 9:58,Ubuntu
602,9511373,21.07.20 12:48,21.07.20 22:22,Windows
603,4812339,24.10.22 1:03,25.10.22 2:17,iOS
604,2516946,23.03.22 7:23,24.03.22 0:35,Windows
605,8291592,16.01.22 2:35,16.01.22 19:55,Windows
606,9530444,15.04.23 8:09,16.04.23 10:01,Windows
607,8887959,"04.07.22 15:54","05.07.22 12:28",MacOS
608,6888217,"05.05.22 18:22","06.05.22 5:36",Windows
609,9530444,15.04.23 0:20,15.04.23 2:20,MacOS
610,6729940,10.04.20 12:58,11.04.20 2:48,Android
611,9404247,19.08.21 12:26,20.08.21 1:45,Android
612,7760533,27.07.21 5:00,28.07.21 1:41,Android
613,6615705,22.06.21 10:14,22.06.21 10:35,Android
614,3237649,30.01.21 10:41,31.01.21 19:28,iOS
615,1034078,25.04.22 6:53,25.04.22 11:44,Ubuntu
616,6517519,26.01.22 9:16,26.01.22 10:45,Windows
617,5852935,"05.06.22 22:10","07.06.22 7:09",iOS
618,8475573,20.09.21 15:47,22.09.21 1:34,iOS
619,288916,14.02.21 17:44,15.02.21 11:41,Windows
620,4104376,13.02.20 7:30,13.02.20 11:33,Ubuntu
621,2365208,12.08.20 19:09,13.08.20 0:17,Windows
622,2627693,15.09.21 4:03,16.09.21 1:32,Android
623,4061505,29.03.20 16:40,30.03.20 22:12,iOS
624,9863167,13.10.20 20:45,14.10.20 1:56,Windows
625,1220217,17.10.20 7:59,18.10.20 13:29,iOS
626,8513493,27.06.22 13:26,28.06.22 13:34,MacOS
627,7146160,21.05.21 0:39,21.05.21 10:03,Windows
628,2033294,18.08.22 20:00,19.08.22 10:42,Android
629,6177237,15.02.22 7:15,15.02.22 13:14,Windows
630,271207,"08.08.21 17:28","09.08.21 15:42",Ubuntu
631,6075539,18.11.22 9:53,18.11.22 16:54,Ubuntu
632,2080808,23.01.20 4:20,24.01.20 8:53,MacOS
633,2649465,14.06.22 11:24,14.06.22 18:27,Windows
634,3269950,#Н/Д,#Н/Д,iOS
635,6740090,28.01.20 2:11,29.01.20 9:49,MacOS
636,4104376,13.02.20 3:11,14.02.20 9:34,MacOS
637,258432,19.05.20 2:48,20.05.20 11:54,iOS
638,161844,"07.02.22 2:23","08.02.22 8:11",Android
639,3488569,14.10.22 19:57,16.10.22 4:18,iOS
640,8172912,27.08.22 18:29,28.08.22 9:32,MacOS
641,4350633,11.09.21 9:52,12.09.21 7:38,Ubuntu
642,3602877,15.11.21 10:34,16.11.21 2:42,Windows
643,9603222,12.10.21 20:10,13.10.21 7:58,Ubuntu
644,1220217,17.10.20 2:13,17.10.20 14:54,Windows
645,9863167,13.10.20 17:56,14.10.20 4:34,Ubuntu
646,252143,"08.12.20 23:10","09.12.20 0:22",Windows
647,4498799,"05.06.20 9:19","05.06.20 14:01",iOS
648,5908034,13.01.22 11:08,13.01.22 17:10,Ubuntu
649,219455,14.05.21 15:57,16.05.21 3:08,MacOS
650,9484200,10.12.20 4:05,10.12.20 15:54,Android
651,9963365,"02.01.20 12:06","03.01.20 5:31",Windows
652,2080808,23.01.20 8:38,24.01.20 3:41,Windows
653,2080808,23.01.20 19:56,24.01.20 1:41,Windows
654,3863105,10.07.20 16:05,10.07.20 18:57,iOS
655,7486474,20.04.23 20:35,21.04.23 14:07,Ubuntu
656,10760,#Н/Д,#Н/Д,MacOS
657,7783672,24.11.22 16:38,25.11.22 7:20,iOS
658,5761311,"02.12.22 8:13","03.12.22 9:08",Ubuntu
659,1083562,10.06.21 9:39,11.06.21 20:50,MacOS
660,5875923,26.03.22 0:20,26.03.22 0:28,Ubuntu
661,207098,27.03.20 9:32,28.03.20 17:25,Android
662,4147721,28.04.23 8:13,29.04.23 11:02,MacOS
663,10760,#Н/Д,#Н/Д,Android
664,3164033,"06.08.20 18:45","07.08.20 13:12",Windows
665,8506018,"09.09.21 4:36","09.09.21 5:22",Ubuntu
666,5980316,"06.03.22 5:16","06.03.22 14:41",MacOS
667,9970004,25.09.22 21:49,26.09.22 12:06,MacOS
668,9622792,22.09.21 4:59,23.09.21 6:23,Ubuntu
669,7081465,"09.01.20 12:16",10.01.20 0:41,Ubuntu
670,7615686,11.10.21 13:02,11.10.21 23:31,MacOS
671,9552296,21.04.20 23:18,22.04.20 9:27,Ubuntu
672,3656851,"07.05.20 1:38","08.05.20 8:31",Android
673,6109375,29.10.22 6:41,29.10.22 19:52,Ubuntu
674,8788924,"01.12.20 12:36","02.12.20 3:12",Ubuntu
675,8591362,22.12.20 14:52,23.12.20 14:08,Android
676,4036724,18.06.21 22:26,19.06.21 13:51,iOS
677,8790076,"05.03.23 15:57","06.03.23 17:15",Android
678,5122784,30.05.22 20:03,31.05.22 12:27,iOS
679,6177237,15.02.22 6:05,15.02.22 23:28,Android
680,865084,10.12.21 22:43,11.12.21 11:36,Ubuntu
681,1291926,29.09.20 21:26,"01.10.20 3:19",MacOS
682,6022622,13.03.23 22:54,14.03.23 9:56,iOS
683,6811586,"07.11.22 5:23","08.11.22 3:45",Ubuntu
684,4429780,23.03.23 18:52,25.03.23 0:33,Windows
685,2840310,11.10.20 17:11,12.10.20 9:43,Windows
686,5533413,16.07.21 6:46,17.07.21 4:26,MacOS
687,5070558,"04.04.21 20:21","06.04.21 2:00",Android
688,5755341,24.04.22 16:21,25.04.22 15:01,MacOS
689,4200162,"01.05.22 18:32","01.05.22 21:24",iOS
690,106946,21.07.22 8:47,21.07.22 13:48,Windows
691,5132474,31.08.20 6:37,31.08.20 11:56,Windows
692,3896308,"04.07.22 13:11","05.07.22 18:51",MacOS
693,1827107,23.01.22 12:09,23.01.22 17:11,Windows
694,9090105,28.04.21 7:03,28.04.21 20:10,Windows
695,400916,"08.06.22 22:25","09.06.22 11:45",Android
696,7146160,21.05.21 0:34,22.05.21 5:59,MacOS
697,4104890,"07.03.22 7:17","08.03.22 14:04",iOS
698,5122784,30.05.22 14:13,31.05.22 3:21,Android
699,8016267,19.02.23 18:44,20.02.23 12:43,Windows
700,4966258,24.01.20 0:52,24.01.20 16:36,Android
701,2122115,"06.10.22 7:38","07.10.22 13:35",iOS
702,9978715,22.09.20 4:49,22.09.20 5:50,MacOS
703,953082,11.02.20 21:24,12.02.20 4:23,Ubuntu
704,2863917,19.10.20 18:19,19.10.20 21:47,Ubuntu
705,252143,"08.12.20 11:05","09.12.20 10:33",iOS
706,1768745,"09.08.20 8:37","09.08.20 11:28",Ubuntu
707,9970004,25.09.22 8:16,26.09.22 2:37,Ubuntu
708,7431664,20.08.22 8:32,20.08.22 12:40,Android
709,6358354,"05.07.21 19:54","06.07.21 17:53",Ubuntu
710,3730827,"04.10.22 0:03","04.10.22 9:05",Android
711,4557282,13.04.21 21:54,15.04.21 0:33,Ubuntu
712,5202940,14.02.23 1:22,14.02.23 4:53,MacOS
713,8591362,22.12.20 5:37,22.12.20 22:16,MacOS
714,7615686,11.10.21 10:53,11.10.21 21:43,iOS
715,271207,"08.08.21 18:37","09.08.21 22:45",Ubuntu
716,4951223,"06.12.21 15:38","08.12.21 2:40",MacOS
717,2239595,19.01.23 4:42,20.01.23 8:48,Android
718,7130090,27.06.22 9:05,28.06.22 3:16,Ubuntu
719,2841676,24.02.23 21:02,26.02.23 8:20,Ubuntu
720,9622792,22.09.21 13:13,22.09.21 19:57,MacOS
721,1806908,28.07.22 23:32,29.07.22 15:07,Windows
722,6971132,"05.01.21 12:12","06.01.21 16:04",Windows
723,6177237,15.02.22 0:48,15.02.22 20:13,Windows
724,9851599,23.03.23 20:48,24.03.23 9:15,MacOS
725,8042250,12.09.20 12:52,13.09.20 18:41,Android
726,7964933,27.04.21 22:08,28.04.21 14:23,Windows
727,9090105,28.04.21 14:40,29.04.21 2:23,Ubuntu
728,9399964,"07.09.21 11:09","08.09.21 15:07",iOS
729,5893207,11.08.21 9:41,12.08.21 11:43,MacOS
730,1125364,14.07.22 4:41,14.07.22 12:52,Ubuntu
731,9565866,"08.11.20 14:42","08.11.20 15:31",Android
732,4812043,24.05.22 17:34,25.05.22 21:32,MacOS
733,2523079,23.04.22 15:28,23.04.22 19:41,Android
734,6740090,28.01.20 20:47,28.01.20 21:44,MacOS
735,3669675,13.11.20 1:50,14.11.20 1:21,Ubuntu
736,8343389,12.12.20 2:28,12.12.20 14:56,Windows
737,8343389,12.12.20 19:48,13.12.20 9:43,Ubuntu
738,9685194,"06.02.22 11:03","07.02.22 22:52",MacOS
739,4374148,"08.01.20 16:31","09.01.20 17:36",Windows
740,8175869,"09.03.21 18:47",10.03.21 22:31,Ubuntu
741,3258133,24.02.20 0:00,25.02.20 2:18,iOS
742,8506018,"09.09.21 5:56",10.09.21 0:12,iOS
743,2181414,"06.06.21 1:05","06.06.21 16:40",Windows
744,6276862,"03.11.21 10:42","04.11.21 7:55",iOS
745,9851599,23.03.23 0:44,24.03.23 8:10,Android
746,2130937,"04.03.21 2:29","04.03.21 11:35",Ubuntu
747,8591362,22.12.20 7:08,23.12.20 4:30,iOS
748,5511796,21.12.20 6:14,21.12.20 19:31,Android
749,8506018,"09.09.21 6:03",10.09.21 16:51,Android
750,5178045,"01.05.21 3:45","01.05.21 12:20",Android
751,6235073,17.12.20 2:35,18.12.20 14:26,MacOS
752,7796294,26.06.21 6:38,27.06.21 5:27,Windows
753,4641043,21.03.20 22:35,23.03.20 6:49,Windows
754,3098667,12.05.21 23:24,13.05.21 22:57,Windows
755,9404247,19.08.21 8:55,20.08.21 1:44,iOS
756,7946166,17.06.22 19:53,18.06.22 18:08,Android
757,1698098,"07.11.22 10:29","08.11.22 20:27",MacOS
758,7615686,11.10.21 20:32,12.10.21 12:40,Android
759,6515059,"09.03.20 15:55",10.03.20 3:11,iOS
760,7081465,"09.01.20 0:59","09.01.20 5:24",MacOS
761,1678715,11.07.21 17:10,11.07.21 22:15,Android
762,3287460,17.10.21 8:45,17.10.21 11:53,Windows
763,9589575,21.04.23 1:12,21.04.23 22:39,Ubuntu
764,8131696,26.07.22 7:11,27.07.22 11:10,MacOS
765,7108795,13.10.21 9:55,13.10.21 16:37,iOS
766,9685194,"06.02.22 0:15","06.02.22 6:02",Windows
767,3098667,12.05.21 6:39,13.05.21 10:28,iOS
768,2181414,"06.06.21 11:52","06.06.21 21:35",Windows
769,106946,21.07.22 13:02,22.07.22 2:58,Android
770,8860090,"02.11.22 14:56","02.11.22 19:08",Ubuntu
771,2466608,27.08.22 13:00,28.08.22 13:01,Android
772,207098,27.03.20 15:27,28.03.20 7:53,Windows
773,2437302,19.01.23 14:58,20.01.23 19:36,Ubuntu
774,3348290,27.04.22 17:02,29.04.22 0:23,iOS
775,8857342,24.07.22 13:51,24.07.22 15:30,Windows
776,2250569,31.12.22 17:23,31.12.22 18:31,Android
777,2498535,30.12.20 21:58,31.12.20 21:23,Ubuntu
778,4104890,"07.03.22 23:40","09.03.22 4:35",Windows
779,9603222,12.10.21 19:04,13.10.21 3:51,Ubuntu
780,553536,"02.08.21 20:16","03.08.21 7:30",iOS
781,9266330,"02.07.22 8:32","03.07.22 0:12",iOS
782,9404247,19.08.21 14:12,20.08.21 12:28,Android
783,4565766,27.09.22 7:48,27.09.22 13:27,Windows
784,2140545,"08.09.20 1:42","09.09.20 1:13",MacOS
785,6080668,17.09.20 5:35,18.09.20 17:13,iOS
786,436078,26.09.22 4:40,26.09.22 15:26,Ubuntu
787,7349502,21.03.23 15:38,22.03.23 17:24,Windows
788,3223560,"01.02.22 1:11","02.02.22 12:27",Windows
789,7244925,20.07.22 6:39,21.07.22 13:57,Ubuntu
790,7760533,27.07.21 20:50,29.07.21 7:55,Ubuntu
791,7425572,"03.03.23 0:32","04.03.23 9:59",iOS
792,8433372,17.01.22 5:28,18.01.22 15:52,Android
793,6971132,"05.01.21 21:32","06.01.21 19:53",Android
794,6276862,"03.11.21 4:31","04.11.21 10:25",Android
795,106946,21.07.22 0:31,21.07.22 4:37,Android
796,8317488,20.09.21 23:26,21.09.21 1:45,MacOS
797,953082,11.02.20 22:37,13.02.20 3:21,Ubuntu
798,4104890,"07.03.22 12:23","07.03.22 20:25",Android
799,288916,14.02.21 0:33,14.02.21 21:58,Windows
800,5178045,"01.05.21 17:09","02.05.21 6:17",Windows
801,3704618,"03.10.20 10:20","03.10.20 10:22",Android
802,5875923,26.03.22 7:54,26.03.22 20:57,iOS
803,7321157,14.05.20 17:10,15.05.20 14:12,MacOS
804,1338867,"04.07.21 23:27","05.07.21 16:19",iOS
805,2407002,"07.06.20 15:30","08.06.20 19:11",MacOS
806,8195073,19.02.22 17:54,20.02.22 19:07,Ubuntu
807,1334341,12.03.22 13:21,13.03.22 16:39,MacOS
808,5001580,"06.02.21 8:43","07.02.21 20:25",Windows
809,6075539,18.11.22 12:44,19.11.22 17:09,Windows
810,2516946,23.03.22 5:00,23.03.22 6:00,MacOS
811,9629081,23.03.22 3:02,23.03.22 13:33,MacOS
812,2122115,"06.10.22 12:37","06.10.22 21:00",MacOS
813,9685194,"06.02.22 18:34","08.02.22 1:15",Ubuntu
814,2627864,10.12.21 7:00,11.12.21 15:53,MacOS
815,9565866,"08.11.20 19:13","09.11.20 0:13",Android
816,7615686,11.10.21 5:50,12.10.21 3:54,Android
817,9156396,11.08.22 18:32,12.08.22 9:04,Windows
818,2102900,25.05.20 5:21,25.05.20 8:29,MacOS
819,4398096,"07.12.20 15:49","08.12.20 19:32",Ubuntu
820,4376295,"07.04.21 5:36","07.04.21 11:24",Windows
821,1125538,"07.11.21 10:01","08.11.21 7:16",iOS
822,5605913,"08.06.21 4:56","09.06.21 8:08",Android
823,2893413,"05.04.20 23:28","07.04.20 5:57",Windows
824,3863105,10.07.20 6:30,10.07.20 14:42,Ubuntu
825,1089729,29.05.22 14:03,30.05.22 11:10,Ubuntu
826,8542490,22.06.21 23:17,24.06.21 8:09,Android
827,5287635,"04.02.22 6:01","04.02.22 10:10",Windows
828,4498799,"05.06.20 22:35","06.06.20 7:44",Android
829,2067146,"02.03.21 11:47","03.03.21 16:33",MacOS
830,4180347,20.10.22 2:18,20.10.22 10:52,Ubuntu
831,8283210,13.10.20 2:10,14.10.20 1:44,Windows
832,4775564,16.06.22 5:24,17.06.22 15:20,Ubuntu
833,6043995,18.06.22 12:27,18.06.22 14:45,Ubuntu
834,2654849,22.10.21 0:34,22.10.21 21:07,MacOS
835,3112132,16.10.20 4:24,16.10.20 12:39,Windows
836,7397121,"06.04.23 18:08","07.04.23 11:48",MacOS
837,4773017,26.03.23 12:38,27.03.23 7:37,Android
838,4189625,14.03.23 18:48,15.03.23 22:06,Android
839,449278,"01.12.22 22:39","02.12.22 9:47",iOS
840,1338867,"04.07.21 19:36","04.07.21 21:04",Ubuntu
841,3656857,20.04.20 2:18,20.04.20 18:12,Ubuntu
842,8442096,#Н/Д,#Н/Д,Android
843,972383,10.01.20 11:29,11.01.20 0:28,Ubuntu
844,5955822,22.07.22 17:22,23.07.22 20:43,MacOS
845,5355222,27.01.22 12:03,28.01.22 19:19,Ubuntu
846,8903079,10.10.20 21:11,12.10.20 4:40,iOS
847,9266330,"02.07.22 5:47","02.07.22 21:19",iOS
848,1086528,18.10.22 17:40,20.10.22 3:16,MacOS
849,7486474,20.04.23 5:27,21.04.23 16:45,Ubuntu
850,3098667,12.05.21 10:41,13.05.21 18:36,Ubuntu
851,1334341,12.03.22 1:02,12.03.22 2:55,Android
852,6739793,19.04.23 10:56,19.04.23 22:44,Windows
853,5025416,13.04.20 18:29,14.04.20 19:23,Android
854,7664568,10.04.23 7:05,11.04.23 11:20,iOS
855,6358354,"05.07.21 2:51","06.07.21 11:13",iOS
856,1082513,14.10.22 13:33,14.10.22 13:55,Android
857,8291592,16.01.22 20:38,17.01.22 19:34,Windows
858,3847672,"08.02.21 10:58","08.02.21 18:21",Android
859,3704618,"03.10.20 1:37","03.10.20 10:16",Windows
860,7751030,20.05.22 8:13,21.05.22 18:01,MacOS
861,7013402,21.06.20 19:59,21.06.20 21:51,Android
862,3352639,14.02.23 11:48,14.02.23 12:29,Ubuntu
863,5199655,19.03.20 20:28,20.03.20 13:03,Android
864,4564013,13.04.21 22:23,13.04.21 23:19,Android
865,5132474,31.08.20 0:53,31.08.20 17:30,Android
866,9785684,11.03.23 4:45,12.03.23 15:24,Ubuntu
867,1089729,29.05.22 7:24,30.05.22 13:16,Ubuntu
868,3287460,17.10.21 23:19,19.10.21 3:05,Ubuntu
869,3439255,28.06.21 1:05,29.06.21 11:38,iOS
870,4947863,"03.07.21 15:44","04.07.21 4:37",Windows
871,5955822,22.07.22 15:49,22.07.22 19:08,Windows
872,3258133,24.02.20 12:23,25.02.20 6:04,Ubuntu
873,209740,23.04.22 23:09,24.04.22 19:17,Ubuntu
874,1908237,16.06.22 1:10,16.06.22 14:00,MacOS
875,398880,31.12.21 10:02,"01.01.22 17:11",Windows
876,8591362,22.12.20 2:30,23.12.20 8:49,Ubuntu
877,3699199,13.12.21 3:20,14.12.21 8:18,Android
878,6971132,"05.01.21 17:28","07.01.21 4:41",iOS
879,3073231,18.03.23 21:50,19.03.23 21:13,MacOS
880,6080668,17.09.20 12:25,18.09.20 7:44,iOS
881,8545580,"09.10.20 12:59","09.10.20 14:16",iOS
882,961260,"03.11.20 13:08","04.11.20 6:29",Android
883,7571024,"09.04.21 11:55",10.04.21 4:22,Ubuntu
884,5755341,24.04.22 22:05,25.04.22 16:27,Ubuntu
885,935381,"03.06.22 12:50","04.06.22 3:18",Windows
886,7522060,"02.05.21 3:01","03.05.21 4:03",Windows
887,9955675,"06.06.20 0:02","06.06.20 10:03",Windows
888,7425572,"03.03.23 1:18","04.03.23 0:44",iOS
889,5907832,10.08.20 3:39,10.08.20 12:08,iOS
890,3352639,14.02.23 0:11,15.02.23 10:53,Windows
891,1759350,"05.06.20 20:55","07.06.20 5:12",MacOS
892,8765352,12.06.21 1:42,12.06.21 19:50,Ubuntu
893,4997613,10.07.20 11:20,11.07.20 7:19,MacOS
894,5665531,16.03.22 8:02,17.03.22 14:41,Android
895,3863105,10.07.20 19:33,10.07.20 22:32,Ubuntu
896,961260,"03.11.20 13:09","05.11.20 0:21",MacOS
897,7751030,20.05.22 9:10,20.05.22 23:25,Android
898,7146160,21.05.21 3:12,22.05.21 1:16,Android
899,436078,26.09.22 4:12,26.09.22 18:46,Android
900,7382995,"03.08.20 6:52","04.08.20 15:48",MacOS
901,3112132,16.10.20 6:50,16.10.20 21:06,iOS
902,6371316,25.08.20 10:06,25.08.20 12:54,iOS
903,5132474,31.08.20 8:57,"01.09.20 18:15",Android
904,9955675,"06.06.20 10:59","07.06.20 22:56",Ubuntu
905,9481903,11.03.20 22:08,12.03.20 12:09,Android
906,8852823,"09.05.21 22:45",10.05.21 21:12,Windows
